name,dba,license_number,license_type,license_status,contact_name,phone,address,city,state,zip,county,region,business_purpose,see_category,operational_status,issued_date,expiration_date
"Dream Daze LLC","","OCM-RETL-24-000156","Adult-Use Retail Dispensary License","Active","Sidney Barrett","","5100 Transit Rd","Depew","NY","14043","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Green Veteran NY LLC","","OCM-RETL-24-000157","Adult-Use Retail Dispensary License","Active","Charles Disston","","35 Route 9W","Haverstraw","NY","10927","Rockland","Mid-Hudson","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2024-08-09T00:00:00.000","2026-08-09T00:00:00.000"
"Serenity Greens LLC","","OCM-RETL-24-000158","Adult-Use Retail Dispensary License","Active","Jasmeen Kaur","","2245 South Rd","Poughkeepsie","NY","12601","Dutchess","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Non-Operational","2024-08-12T00:00:00.000","2026-08-12T00:00:00.000"
"Star Life Retail Group LLC","","OCM-RETL-24-000159","Adult-Use Retail Dispensary License","Active","Esperanza Segarra","","1 Hall Ave","White Plains","NY","10603","Westchester","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority","Active","2024-08-12T00:00:00.000","2026-08-12T00:00:00.000"
"NTNR Dispensary LLC","","OCM-RETL-24-000160","Adult-Use Retail Dispensary License","Active","Naiyana Thomas","","332 Broad St","Waverly","NY","14892","Tioga","Southern Tier","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-08-12T00:00:00.000","2026-08-12T00:00:00.000"
"Mileva LLC","","OCM-RETL-24-000161","Adult-Use Retail Dispensary License","Active","Julie Garcia","","3873 Main St","Warrensburg","NY","12885","Warren","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Cali Happy Realty Corp","","OCM-RETL-24-000162","Adult-Use Retail Dispensary License","Active","Anita Hardoon","","14310 Liberty Ave","Jamaica","NY","11435","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Nicless LLC","","OCM-RETL-24-000163","Adult-Use Retail Dispensary License","Active","Sunny Chawla","","1823 Western Ave","Albany","NY","12203","Albany","Capital District","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Upscale Cannabis Incorporated","","OCM-RETL-24-000164","Adult-Use Retail Dispensary License","Active","Albert Williams","","3042b Fenton Ave","The Bronx","NY","10469","Bronx","Bronx","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"High Love LLC","","OCM-RETL-24-000165","Adult-Use Retail Dispensary License","Active","Cherish Baker","","1165 Bedford Ave","Brooklyn","NY","11216","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-19T00:00:00.000","2026-08-19T00:00:00.000"
"Kushwickz, Inc.","","OCM-RETL-24-000166","Adult-Use Retail Dispensary License","Active","William Hom","","595 Bushwick Ave","Brooklyn","NY","11206","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-08-22T00:00:00.000","2026-08-22T00:00:00.000"
"Ellenville Cannabis LLC","","OCM-RETL-24-000168","Adult-Use Retail Dispensary License","Active","Binal Patel","","37 N Main St","Ellenville","NY","12428","Ulster","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"A & P DISPENSARY CORP","","OCM-RETL-24-000169","Adult-Use Retail Dispensary License","Active","Pragya Agarwal","","8137 Lefferts Blvd","Kew Gardens","NY","11415","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"CBJ Retail LLC","","OCM-RETL-24-000170","Adult-Use Retail Dispensary License","Active","Bryan McKenzie","","1019 Surf Ave","Brooklyn","NY","11224","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"GUARDIAN WELLNESS LLC","","OCM-RETL-24-000171","Adult-Use Retail Dispensary License","Active","ANGELA SINAPI","","2500 Arthur Ave","Bronx","NY","10458","Bronx","Bronx","Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"One Love Cures, LLC","Island Vibes Cannabis Dispensary","OCM-RETL-24-000172","Adult-Use Retail Dispensary License","Active","Sachmarie Crowley","","201 Northline Rd","Ballston Spa","NY","12020","Saratoga","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Women-Owned Business, Service-Disabled Veteran-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Green Zephyr, LLC","","OCM-RETL-24-000173","Adult-Use Retail Dispensary License","Active","Samer Paulus","","865-867 Mclean Ave","Yonkers","NY","10704","Westchester","Mid-Hudson","Adult-Use Retail Sales","","Non-Operational","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Classy Canna, LLC","","OCM-RETL-24-000174","Adult-Use Retail Dispensary License","Active","Hailey Ruoff","","8 N Main St","Homer","NY","13077","Cortland","Central NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"Pramukh 162","","OCM-RETL-24-000175","Adult-Use Retail Dispensary License","Active","Nikunj Patel","","16220 Northern Blvd","Flushing","NY","11358","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2024-09-11T00:00:00.000","2026-09-11T00:00:00.000"
"michael schweikowsky","The Cannabis Store","OCM-RETL-24-000176","Adult-Use Retail Dispensary License","Active","michael schweikowsky","","1936 S Park Ave","Buffalo","NY","14220","Erie","Western NY","Adult-Use Retail Sales","","Active","2024-09-12T00:00:00.000","2026-09-12T00:00:00.000"
"Corner House, LLC","","OCM-RETL-24-000177","Adult-Use Retail Dispensary License","Active","Joshua Friedman","","1708 Trumansburg Rd","Ithaca","NY","14850","Tompkins","Southern Tier","Adult-Use Retail Sales","Women-Owned Business","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"AA 301 W. 45th St Inc.","","OCM-RETL-24-000178","Adult-Use Retail Dispensary License","Active","Lintha Khan","","743 9th Ave","New York","NY","10019","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"Bud Brothers and Sisters LLC","","OCM-RETL-24-000179","Adult-Use Retail Dispensary License","Active","Esperanza Segarra","","1649 Columbia Tpke","Schodack","NY","12033","Rensselaer","Capital District","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"DTPFF Enterprises LLC","","OCM-RETL-24-000180","Adult-Use Retail Dispensary License","Active","Leaveil Sylvester","","69 Graham Ave","Brooklyn","NY","11206","Kings","Brooklyn","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority, Minority-Owned Business","Non-Operational","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"Cream Luxuries Astoria Inc.","","OCM-RETL-24-000181","Adult-Use Retail Dispensary License","Active","Ga Wai","","5 Division St","Manhattan","NY","10002","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-09-17T00:00:00.000","2026-09-17T00:00:00.000"
"Yonkers Grown LLC","","OCM-RETL-24-000183","Adult-Use Retail Dispensary License","Active","Regina Smith","","678 Central Park Ave","Yonkers","NY","10704","Westchester","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Minority-Owned Business","Non-Operational","2024-09-19T00:00:00.000","2026-09-19T00:00:00.000"
"Primary Care Group LLC","","OCM-RETL-24-000184","Adult-Use Retail Dispensary License","Active","shahid rasul","","53 Ramsey Rd","Shirley","NY","11967","Suffolk","Long Island","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-09-19T00:00:00.000","2026-09-19T00:00:00.000"
"Dizzpensary LLC","","OCM-RETL-24-000186","Adult-Use Retail Dispensary License","Active","Alexandria Alcala","","227 Smith St","Brooklyn","NY","11231","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Non-Operational","2024-09-23T00:00:00.000","2026-09-23T00:00:00.000"
"RKWS, LLC","","OCM-RETL-24-000187","Adult-Use Retail Dispensary License","Active","fenune abuhamra","","577 Forest Ave","Buffalo","NY","14222","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition, Extra Priority","Non-Operational","2024-09-26T00:00:00.000","2026-09-26T00:00:00.000"
"Mill Lane Provisions, LLC","","OCM-RETL-24-000188","Adult-Use Retail Dispensary License","Active","Gregory Landolfo","","102 State St","Schenectady","NY","12305","Schenectady","Capital District","Adult-Use Retail Sales","","Active","2024-09-26T00:00:00.000","2026-09-26T00:00:00.000"
"DISPO/BK LLC","","OCM-RETL-24-000189","Adult-Use Retail Dispensary License","Active","Dipen Patel","","588 4th Ave","Brooklyn","NY","11215","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Caroline St., Inc.","Cannabis Central","OCM-RETL-24-000190","Adult-Use Retail Dispensary License","Active","Jason Southwood","","1520 Crescent Rd","Halfmoon","NY","12065","Saratoga","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Cannalicious LLC","","OCM-RETL-24-000191","Adult-Use Retail Dispensary License","Active","Laighah Montaser","","435 5th Ave","Brooklyn","NY","11215","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Market Stores WNY LLC","Green Market","OCM-RETL-24-000192","Adult-Use Retail Dispensary License","Active","Anthony Santarosa","","2445 Allen Ave","Niagara Falls","NY","14303","Niagara","Western NY","Adult-Use Retail Sales","","Non-Operational","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"HF Retail 1 LLC","High Frequency","OCM-RETL-24-000193","Adult-Use Retail Dispensary License","Active","Nichole Torchio","","96 Columbia St","Rensselaer","NY","12144","Rensselaer","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Catskill Botanicals, LLC","Catskill Botanicals","OCM-RETL-24-000194","Adult-Use Retail Dispensary License","Active","Lauren Raba","","53 Main St.","Delhi","NY","13753","Delaware","Southern Tier","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Empire Plant Services Holdings LLC","","OCM-RETL-24-000196","Adult-Use Retail Dispensary License","Active","Emily Santos","","900 Broadhollow Road","Farmingdale","NY","11735","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Non-Operational","2024-10-09T00:00:00.000","2026-10-09T00:00:00.000"
"Canna Buddha Corp","","OCM-RETL-24-000197","Adult-Use Retail Dispensary License","Active","Abdul Hamid","","21546 39th Ave","Bayside","NY","11361","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"OFFICIAL JJM INC.","","OCM-RETL-24-000198","Adult-Use Retail Dispensary License","Active","Joseph Martin","","262 Middle Island Rd","Medford","NY","11763","Suffolk","Long Island","Adult-Use Retail Sales","","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Vivid Wellness, LLC","","OCM-RETL-24-000199","Adult-Use Retail Dispensary License","Active","Kimberly Klein","","242 Main St","Binghamton","NY","13905","Broome","Southern Tier","Adult-Use Retail Sales","","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Friends Vintage LLC","Friends NYC","OCM-RETL-24-000200","Adult-Use Retail Dispensary License","Active","Mary Meyer","","461-8 North Main St","Warsaw","NY","14569","Wyoming","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Friends Vintage LLC","","OCM-RETL-24-000200","Adult-Use Retail Dispensary License","Amendment Under Review","","","461 N Main St","Warsaw","NY","14569","","","Adult-Use Retail Sales","","","",""
"The Gibbons Group LLC","","OCM-RETL-24-000201","Adult-Use Retail Dispensary License","Active","Chico Gibbons","","2459 Frederick Douglass Blvd","New York","NY","10027","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"NNC 2 LLC","","OCM-RETL-24-000202","Adult-Use Retail Dispensary License","Active","Kamran Nawaz","","496 Broadway","Newburgh","NY","12550","Orange","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Tranquil Arc, LLC","","OCM-RETL-24-000203","Adult-Use Retail Dispensary License","Active","Samer Paulus","","1167-1171 Vestal Ave","Binghamton","NY","13903","Broome","Southern Tier","Adult-Use Retail Sales","","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"The Cannabis Vault LLC","","OCM-RETL-24-000204","Adult-Use Retail Dispensary License","Active","Nerfis Elminowski","","2234 Seneca St","Buffalo","NY","14210","Erie","Western NY","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business, Minority-Owned Business, Women-Owned Business","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Green Leaf Wellness Co. LLC","","OCM-RETL-24-000205","Adult-Use Retail Dispensary License","Active","Sondra Stephens","","971 Albany Shaker Road","Colonie","NY","12110","Albany","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Buffalo Cannabis Store LLC","","OCM-RETL-24-000206","Adult-Use Retail Dispensary License","Active","sharandeep kaur","","2760 Union Rd","Cheektowaga","NY","14227","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"Peers 757 Inc","US Food & Grocery","OCM-RETL-24-000207","Adult-Use Retail Dispensary License","Active","Ayub Peerzada","","1 Northern Dr","Troy","NY","12182","Rensselaer","Capital District","Adult-Use Retail Sales","","Non-Operational","2024-10-15T00:00:00.000","2026-10-15T00:00:00.000"
"The Herb Cave, LLC","","OCM-RETL-24-000208","Adult-Use Retail Dispensary License","Active","Christie Ashabranner","","519 State Route 3","Plattsburgh","NY","12901","Clinton","North Country","Adult-Use Retail Sales","Women-Owned Business","Active","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"SPS Enterprises, LLC","Tridentru","OCM-RETL-24-000209","Adult-Use Retail Dispensary License","Active","Khadijah Peek","","131-135 Saratoga Avenue","South Glens Falls","NY","12803","Saratoga","Capital District","Adult-Use Retail Sales","Women-Owned Business, Minority-Owned Business","Active","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Wappingers Cannabis LLC","","OCM-RETL-24-000210","Adult-Use Retail Dispensary License","Active","Ripal Patel","","1444 Route 9D","Wappinger","NY","12590","Dutchess","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"GREEN STRAIN RELAXATION CORP","","OCM-RETL-24-000211","Adult-Use Retail Dispensary License","Active","RUTH SINGH","","107-31 Liberty Ave","Ozone Park","NY","11417","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-10-16T00:00:00.000","2026-10-16T00:00:00.000"
"Tree Market NY LLC","","OCM-RETL-24-000212","Adult-Use Retail Dispensary License","Active","Diana Shane","","2470 Hamburg Tpke","Lackawanna","NY","14218","Erie","Western NY","Adult-Use Retail Sales","Women-Owned Business","Active","2024-10-17T00:00:00.000","2026-10-17T00:00:00.000"
"SOSProServices","ASTORIA HERB AND HIVE","OCM-RETL-24-000213","Adult-Use Retail Dispensary License","Active","Hamid Ardebili","","653 9th Ave","New York","NY","10036","New York","Manhattan","Adult-Use Retail Sales","Individuals from a community disproportionately impacted by the enforcement of cannabis prohibition","Non-Operational","2024-10-21T00:00:00.000","2026-10-21T00:00:00.000"
"LIMITLESS THOUGHTS LLC","","OCM-RETL-24-000214","Adult-Use Retail Dispensary License","Active","Ryan Martin","","9107 Springfield Blvd","Queens Village","NY","11428","Queens","Queens","Adult-Use Retail Sales","","Non-Operational","2024-10-23T00:00:00.000","2026-10-23T00:00:00.000"
"LIMITLESS THOUGHTS LLC","","OCM-RETL-24-000214","Adult-Use Retail Dispensary License","Amendment Under Review","","","2200 Penfield Rd","Penfield","NY","14526","","","Adult-Use Retail Sales","","","",""
"NYC Green Girl LLC","","OCM-RETL-24-000215","Adult-Use Retail Dispensary License","Active","James Choung","","58-60 Ninth Avenue","New York","NY","10011","New York","Manhattan","Adult-Use Retail Sales","Minority-Owned Business","Non-Operational","2024-10-23T00:00:00.000","2026-10-23T00:00:00.000"
"Rose Dispensary Corporation","Metro Leaf","OCM-RETL-24-000216","Adult-Use Retail Dispensary License","Active","Stanley Rose","","2742 Broadway","New York","NY","10025","New York","Manhattan","Adult-Use Retail Sales","","Non-Operational","2024-10-23T00:00:00.000","2026-10-23T00:00:00.000"
"65-55 Woodhaven Licensing LLC","","OCM-RETL-24-000217","Adult-Use Retail Dispensary License","Active","Marina Katayeva","","65-55 Woodhaven Blvd","Rego Park","NY","11374","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"MEADOW FLOWER LLC","","OCM-RETL-24-000218","Adult-Use Retail Dispensary License","Active","BRIAN HAYNES","","208 Front St","Owego","NY","13827","Tioga","Southern Tier","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Non-Operational","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"MEADOW FLOWER LLC","","OCM-RETL-24-000218","Adult-Use Retail Dispensary License","Amendment Under Review","","","7621 Oswego Rd","Liverpool","NY","13090","","","Adult-Use Retail Sales","","","",""
"Carry-On Cannabis NY LLC","","OCM-RETL-24-000219","Adult-Use Retail Dispensary License","Active","Teodoro Armenteros","","8529 Niagara Falls Blvd","Niagara Falls","NY","14304","Niagara","Western NY","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"JSE 26 Corp","","OCM-RETL-24-000220","Adult-Use Retail Dispensary License","Active","Janti Eisakharian","","24502 Horace Harding Expy","Little Neck","NY","11362","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"True North Cannabis LLC","","OCM-RETL-24-000221","Adult-Use Retail Dispensary License","Active","Charlene Wood","","1471 State Route 9","Lake George","NY","12845","Warren","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Garden Bliss LLC","","OCM-RETL-24-000222","Adult-Use Retail Dispensary License","Active","Ranjan Verma","","1031 Southern Blvd","Bronx","NY","10459","Bronx","Bronx","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Kaur Consulting LLC","","OCM-RETL-24-000223","Adult-Use Retail Dispensary License","Active","Narita Kaur","","1871 Old Country Rd","Riverhead","NY","11901","Suffolk","Long Island","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Upstate Pines Inc.","Upstate Pines","OCM-RETL-24-000224","Adult-Use Retail Dispensary License","Active","Brian Seiler","","7345 S Broadway","Red Hook","NY","12571","Dutchess","Mid-Hudson","Adult-Use Retail Sales","Service-Disabled Veteran-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"ASkone's LLC","Skones Dispensary","OCM-RETL-24-000225","Adult-Use Retail Dispensary License","Active","Adam Raskin","","743 Central Park Ave","Yonkers","NY","10704","Westchester","Mid-Hudson","Adult-Use Retail Sales","","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Dutchess Roots LLC","","OCM-RETL-24-000226","Adult-Use Retail Dispensary License","Active","Lisa Sweeney","","2615 South Rd","Poughkeepsie","NY","12601","Dutchess","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Inside the Park Dispo LLC","","OCM-RETL-24-000227","Adult-Use Retail Dispensary License","Active","Richard Rainone","","135-137 Marshall St","Syracuse","NY","13210","Onondaga","Central NY","Adult-Use Retail Sales","","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Cannaspace Inc.","","OCM-RETL-24-000228","Adult-Use Retail Dispensary License","Active","Raymond Battista","","4151 McKinley Pkwy","Buffalo","NY","14219","Erie","Western NY","Adult-Use Retail Sales","","Active","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"DM420 Inc.","Daisy's Dispensary","OCM-RETL-24-000229","Adult-Use Retail Dispensary License","Active","Daisy Mae","","6519 Main St Unit B","Westport","NY","12993","Essex","North Country","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-11-14T00:00:00.000","2026-11-14T00:00:00.000"
"Black River Supply Company, LLC","","OCM-RETL-24-000230","Adult-Use Retail Dispensary License","Active","Brandon Blount","","15 Bridge Street","Carthage","NY","13619","Jefferson","North Country","Adult-Use Retail Sales","","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"wny aog inc","art of gas","OCM-RETL-24-000231","Adult-Use Retail Dispensary License","Active","Haseeb Pirzada","","3497 Delaware Ave","Tonawanda","NY","14217","Erie","Western NY","Adult-Use Retail Sales","","Non-Operational","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"wny aog inc","","OCM-RETL-24-000231","Adult-Use Retail Dispensary License","Amendment Under Review","","","813 Main St","New Rochelle","NY","10801","","","Adult-Use Retail Sales","","","",""
"The Coughie Shop Limited Liability Company","","OCM-RETL-24-000232","Adult-Use Retail Dispensary License","Active","Rene' Carpenter Musso","","12044 E. MAIN STREET","Wolcott","NY","14590","Wayne","Finger Lakes","Adult-Use Retail Sales","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"GREEN FLOWER WELLNESS 5 LLC","","OCM-RETL-24-000233","Adult-Use Retail Dispensary License","Active","NIMISHA PATEL","","270-01 HILLSIDE AVE","GLEN OAKS","NY","11004","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"ROCKAWAY BEACH CAFE INC.","","OCM-RETL-24-000234","Adult-Use Retail Dispensary License","Active","ASHISH KAPOOR","","114-19 Rockaway Beach Blvd","Rockaway Park","NY","11694","Queens","Queens","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Monticello Cannabis LLC","","OCM-RETL-24-000235","Adult-Use Retail Dispensary License","Active","Parth Patel","","73 Pleasant St","Monticello","NY","12701","Sullivan","Mid-Hudson","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"NY CJ Ball Inc.","","OCM-RETL-24-000236","Adult-Use Retail Dispensary License","Active","John Mackewich","","2520 Vestal Parkway, East Suite 2","Vestal","NY","13850","Broome","Southern Tier","Adult-Use Retail Sales","Minority-Owned Business, Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Flatbush Pot Shop, LLC","The Brooklyn Dispensary","OCM-RETL-24-000237","Adult-Use Retail Dispensary License","Active","Sephida Artis-Mills","","2129 Flatbush Ave","Brooklyn","NY","11234","Kings","Brooklyn","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Flatbush Pot Shop LLC","","OCM-RETL-24-000237","Adult-Use Retail Dispensary License","PCA Under Review","","","972 Dean St","Brooklyn","NY","11238","","","Adult-Use Retail Sales","","","",""
"Heavenly Garden NY INC","","OCM-RETL-24-000238","Adult-Use Retail Dispensary License","Active","Janice Vicaretti","","279 East Main St","Port Jervis","NY","12771","Orange","Mid-Hudson","Adult-Use Retail Sales","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Treehouse Upstate NY, INC","Cannabicity","OCM-RETL-24-000239","Adult-Use Retail Dispensary License","Active","Barbara Vaughn","","220 Harborside Dr Ste 111","Schenectady","NY","12305","Schenectady","Capital District","Adult-Use Retail Sales","Women-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"Gentleman's Hemp L.L.C.","","OCM-RETL-24-000240","Adult-Use Retail Dispensary License","Active","Joseph Morreale","","14 RT 9H","Claverack","NY","12513","Columbia","Capital District","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"DEKALBCMM LLC","SOULMATE","OCM-RETL-24-000241","Adult-Use Retail Dispensary License","Active","Clay McMickens","","237 Dekalb Ave","Brooklyn","NY","11205","Kings","Brooklyn","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-11-15T00:00:00.000","2026-11-15T00:00:00.000"
"BLISSBAR LLC","Bellanova","OCM-RETL-24-000242","Adult-Use Retail Dispensary License","Active","Matthew Hennessy","","331 East 9th St.","New York","NY","10003","New York","Manhattan","Adult-Use Retail Sales","","Non-Operational","2024-11-25T00:00:00.000","2026-11-25T00:00:00.000"
"Stay Blessed LLC","","OCM-RETL-24-000243","Adult-Use Retail Dispensary License","Active","Ian Burke","","1284 Central Ave","Albany","NY","12205","Albany","Capital District","Adult-Use Retail Sales","","Non-Operational","2024-11-25T00:00:00.000","2026-11-25T00:00:00.000"
"Comfort Care Services inc.","","OCM-RETL-24-000244","Adult-Use Retail Dispensary License","Active","Zoya Aminova","","172-02 Hillside Ave","Jamaica","NY","11432","Queens","Queens","Adult-Use Retail Sales","Women-Owned Business","Non-Operational","2024-11-25T00:00:00.000","2026-11-25T00:00:00.000"
"Comfort Care Services inc.","","OCM-RETL-24-000244","Adult-Use Retail Dispensary License","Amendment Under Review","","","172-02 Hillside Ave.","Jamaica","NY","11432","","","Adult-Use Retail Sales","","","",""
"Cannabis Dispensary LLC","","OCM-RETL-24-000245","Adult-Use Retail Dispensary License","Active","Kamalpreet Mathon","","7560 Niagara Falls Blvd","Niagara Falls","NY","14304","Niagara","Western NY","Adult-Use Retail Sales","Minority-Owned Business","Active","2024-11-25T00:00:00.000","2026-11-25T00:00:00.000"
